Date,Product_ID,Inventory
2019-10-09,PROD006,72
2019-10-09,PROD007,241
2019-10-09,PROD008,666
2019-10-09,PROD009,733
2019-10-09,PROD010,718
2019-10-09,PROD011,964
2019-10-09,PROD012,408
2019-10-09,PROD013,167
2019-10-09,PROD014,213
2019-10-09,PROD015,815
2019-10-09,PROD016,829
2019-10-09,PROD017,726
2019-10-09,PROD018,248
2019-10-09,PROD019,453
2019-10-09,PROD020,567
2019-10-09,PROD021,752
2019-10-09,PROD022,701
2019-10-09,PROD023,591
2019-10-09,PROD024,698
2019-10-09,PROD025,559
2019-10-09,PROD026,602
2019-10-09,PROD027,504
2019-10-09,PROD028,239
2019-10-09,PROD029,659
2019-10-09,PROD030,257
2019-10-09,PROD031,969
2019-10-09,PROD032,516
2019-10-09,PROD033,453
2019-10-09,PROD034,799
2019-10-09,PROD035,583
2019-10-09,PROD036,618
2019-10-09,PROD037,114
2019-10-09,PROD038,695
2019-10-09,PROD039,409
2019-10-09,PROD040,900
2019-10-10,PROD001,945
2019-10-10,PROD002,648
2019-10-10,PROD003,310
2019-10-10,PROD004,505
2019-10-10,PROD005,769
2019-10-10,PROD006,415
2019-10-10,PROD007,236
2019-10-10,PROD008,425
2019-10-10,PROD009,803
2019-10-10,PROD010,170
2019-10-10,PROD011,428
2019-10-10,PROD012,534
2019-10-10,PROD013,731
2019-10-10,PROD014,168
2019-10-10,PROD015,369
2019-10-10,PROD016,594
2019-10-10,PROD017,489
2019-10-10,PROD018,519
2019-10-10,PROD019,596
2019-10-10,PROD020,623
2019-10-10,PROD021,938
2019-10-10,PROD022,889
2019-10-10,PROD023,804
2019-10-10,PROD024,414
2019-10-10,PROD025,97
2019-10-10,PROD026,749
2019-10-10,PROD027,316
2019-10-10,PROD028,243
2019-10-10,PROD029,210
2019-10-10,PROD030,830
2019-10-10,PROD031,327
2019-10-10,PROD032,904
2019-10-10,PROD033,849
2019-10-10,PROD034,65
2019-10-10,PROD035,62
2019-10-10,PROD036,290
2019-10-10,PROD037,135
2019-10-10,PROD038,419
2019-10-10,PROD039,886
2019-10-10,PROD040,163
2019-10-11,PROD001,911
2019-10-11,PROD002,762
2019-10-11,PROD003,285
2019-10-11,PROD004,199
2019-10-11,PROD005,255
2019-10-11,PROD006,657
2019-10-11,PROD007,378
2019-10-11,PROD008,414
2019-10-11,PROD009,672
2019-10-11,PROD010,347
2019-10-11,PROD011,725
2019-10-11,PROD012,507
2019-10-11,PROD013,986
2019-10-11,PROD014,480
2019-10-11,PROD015,131
2019-10-11,PROD016,400
2019-10-11,PROD017,763
2019-10-11,PROD018,807
2019-10-11,PROD019,986
2019-10-11,PROD020,357
2019-10-11,PROD021,250
2019-10-11,PROD022,911
2019-10-11,PROD023,268
2019-10-11,PROD024,970
2019-10-11,PROD025,790
2019-10-11,PROD026,468
2019-10-11,PROD027,456
2019-10-11,PROD028,922
2019-10-11,PROD029,971
2019-10-11,PROD030,730
2019-10-11,PROD031,548
2019-10-11,PROD032,667
2019-10-11,PROD033,501
2019-10-11,PROD034,522
2019-10-11,PROD035,469
2019-10-11,PROD036,670
2019-10-11,PROD037,140
2019-10-11,PROD038,623
2019-10-11,PROD039,951
2019-10-11,PROD040,719
2019-10-12,PROD001,250
2019-10-12,PROD002,864
2019-10-12,PROD003,680
2019-10-12,PROD004,923
2019-10-12,PROD005,120
2019-10-12,PROD006,472
2019-10-12,PROD007,614
2019-10-12,PROD008,508
2019-10-12,PROD009,236
2019-10-12,PROD010,535
2019-10-12,PROD011,162
2019-10-12,PROD012,791
2019-10-12,PROD013,414
2019-10-12,PROD014,596
2019-10-12,PROD015,727
2019-10-12,PROD016,397
2019-10-12,PROD017,813
2019-10-12,PROD018,845
2019-10-12,PROD019,115
2019-10-12,PROD020,843
2019-10-12,PROD021,278
2019-10-12,PROD022,586
2019-10-12,PROD023,56
2019-10-12,PROD024,266
2019-10-12,PROD025,430
2019-10-12,PROD026,795
2019-10-12,PROD027,679
2019-10-12,PROD028,678
2019-10-12,PROD029,695
2019-10-12,PROD030,185
2019-10-12,PROD031,282
2019-10-12,PROD032,276
2019-10-12,PROD033,668
2019-10-12,PROD034,208
2019-10-12,PROD035,484
2019-10-12,PROD036,969
2019-10-12,PROD037,633
2019-10-12,PROD038,150
2019-10-12,PROD039,900
2019-10-12,PROD040,112
2019-10-13,PROD001,901
2019-10-13,PROD002,948
2019-10-13,PROD003,298
2019-10-13,PROD004,329
2019-10-13,PROD005,76
2019-10-13,PROD006,969
2019-10-13,PROD007,805
2019-10-13,PROD008,493
2019-10-13,PROD009,763
2019-10-13,PROD010,773
2019-10-13,PROD011,335
2019-10-13,PROD012,776
2019-10-13,PROD013,769
2019-10-13,PROD014,455
2019-10-13,PROD015,255
2019-10-13,PROD016,316
2019-10-13,PROD017,371
2019-10-13,PROD018,919
2019-10-13,PROD019,608
2019-10-13,PROD020,470
2019-10-13,PROD021,246
2019-10-13,PROD022,573
2019-10-13,PROD023,646
2019-10-13,PROD024,887
2019-10-13,PROD025,418
2019-10-13,PROD026,333
2019-10-13,PROD027,995
2019-10-13,PROD028,219
2019-10-13,PROD029,395
2019-10-13,PROD030,98
2019-10-13,PROD031,844
2019-10-13,PROD032,573
2019-10-13,PROD033,158
2019-10-13,PROD034,150
2019-10-13,PROD035,588
2019-10-13,PROD036,300
2019-10-13,PROD037,249
2019-10-13,PROD038,574
2019-10-13,PROD039,713
2019-10-13,PROD040,924
2019-10-14,PROD001,787
2019-10-14,PROD002,552
2019-10-14,PROD003,88
2019-10-14,PROD004,886
2019-10-14,PROD005,396
2019-10-14,PROD006,969
2019-10-14,PROD007,200
2019-10-14,PROD008,859
2019-10-14,PROD009,492
2019-10-14,PROD010,858
2019-10-14,PROD011,317
2019-10-14,PROD012,224
2019-10-14,PROD013,217
2019-10-14,PROD014,231
2019-10-14,PROD015,960
2019-10-14,PROD016,662
2019-10-14,PROD017,862
2019-10-14,PROD018,707
2019-10-14,PROD019,349
2019-10-14,PROD020,572
2019-10-14,PROD021,711
2019-10-14,PROD022,219
2019-10-14,PROD023,286
2019-10-14,PROD024,252
2019-10-14,PROD025,496
2019-10-14,PROD026,872
2019-10-14,PROD027,750
2019-10-14,PROD028,264
2019-10-14,PROD029,177
2019-10-14,PROD030,259
2019-10-14,PROD031,683
2019-10-14,PROD032,495
2019-10-14,PROD033,675
2019-10-14,PROD034,93
2019-10-14,PROD035,257
2019-10-14,PROD036,484
2019-10-14,PROD037,506
2019-10-14,PROD038,192
2019-10-14,PROD039,290
2019-10-14,PROD040,613
2019-10-15,PROD001,548
2019-10-15,PROD002,780
2019-10-15,PROD003,475
2019-10-15,PROD004,854
2019-10-15,PROD005,980
2019-10-15,PROD006,914
2019-10-15,PROD007,786
2019-10-15,PROD008,237
2019-10-15,PROD009,729
2019-10-15,PROD010,112
2019-10-15,PROD011,51
2019-10-15,PROD012,571
2019-10-15,PROD013,290
2019-10-15,PROD014,598
2019-10-15,PROD015,221
2019-10-15,PROD016,80
2019-10-15,PROD017,998
2019-10-15,PROD018,476
2019-10-15,PROD019,761
2019-10-15,PROD020,136
2019-10-15,PROD021,910
2019-10-15,PROD022,709
2019-10-15,PROD023,430
2019-10-15,PROD024,418
2019-10-15,PROD025,494
2019-10-15,PROD026,631
2019-10-15,PROD027,642
2019-10-15,PROD028,110
2019-10-15,PROD029,530
2019-10-15,PROD030,89
2019-10-15,PROD031,576
2019-10-15,PROD032,670
2019-10-15,PROD033,296
2019-10-15,PROD034,697
2019-10-15,PROD035,351
2019-10-15,PROD036,114
2019-10-15,PROD037,995
2019-10-15,PROD038,480
2019-10-15,PROD039,941
2019-10-15,PROD040,600
2019-10-16,PROD001,167
2019-10-16,PROD002,779
2019-10-16,PROD003,453
2019-10-16,PROD004,931
2019-10-16,PROD005,955
2019-10-16,PROD006,842
2019-10-16,PROD007,976
2019-10-16,PROD008,727
2019-10-16,PROD009,394
2019-10-16,PROD010,655
2019-10-16,PROD011,887
2019-10-16,PROD012,679
2019-10-16,PROD013,192
2019-10-16,PROD014,171
2019-10-16,PROD015,763
2019-10-16,PROD016,752
2019-10-16,PROD017,369
2019-10-16,PROD018,181
2019-10-16,PROD019,351
2019-10-16,PROD020,138
2019-10-16,PROD021,444
2019-10-16,PROD022,311
2019-10-16,PROD023,265
2019-10-16,PROD024,349
2019-10-16,PROD025,349
2019-10-16,PROD026,813
2019-10-16,PROD027,137
2019-10-16,PROD028,697
2019-10-16,PROD029,284
2019-10-16,PROD030,229
2019-10-16,PROD031,789
2019-10-16,PROD032,229
2019-10-16,PROD033,314
2019-10-16,PROD034,699
2019-10-16,PROD035,404
2019-10-16,PROD036,376
2019-10-16,PROD037,574
2019-10-16,PROD038,534
2019-10-16,PROD039,930
2019-10-16,PROD040,734
2019-10-17,PROD001,582
2019-10-17,PROD002,524
2019-10-17,PROD003,872
2019-10-17,PROD004,642
2019-10-17,PROD005,745
2019-10-17,PROD006,145
2019-10-17,PROD007,68
2019-10-17,PROD008,906
2019-10-17,PROD009,720
2019-10-17,PROD010,683
2019-10-17,PROD011,992
2019-10-17,PROD012,373
2019-10-17,PROD013,734
2019-10-17,PROD014,962
2019-10-17,PROD015,532
2019-10-17,PROD016,520
2019-10-17,PROD017,279
2019-10-17,PROD018,633
2019-10-17,PROD019,508
2019-10-17,PROD020,748
2019-10-17,PROD021,452
2019-10-17,PROD022,766
2019-10-17,PROD023,980
2019-10-17,PROD024,806
2019-10-17,PROD025,100
2019-10-17,PROD026,412
2019-10-17,PROD027,368
2019-10-17,PROD028,772
2019-10-17,PROD029,737
2019-10-17,PROD030,292
2019-10-17,PROD031,517
2019-10-17,PROD032,399
2019-10-17,PROD033,933
2019-10-17,PROD034,488
2019-10-17,PROD035,278
2019-10-17,PROD036,179
2019-10-17,PROD037,424
2019-10-17,PROD038,985
2019-10-17,PROD039,421
2019-10-17,PROD040,853
2019-10-18,PROD001,685
2019-10-18,PROD002,776
2019-10-18,PROD003,935
2019-10-18,PROD004,112
2019-10-18,PROD005,101
2019-10-18,PROD006,724
2019-10-18,PROD007,326
2019-10-18,PROD008,920
2019-10-18,PROD009,894
2019-10-18,PROD010,393
2019-10-18,PROD011,955
2019-10-18,PROD012,85
2019-10-18,PROD013,946
2019-10-18,PROD014,572
2019-10-18,PROD015,506
2019-10-18,PROD016,350
2019-10-18,PROD017,151
2019-10-18,PROD018,371
2019-10-18,PROD019,924
2019-10-18,PROD020,634
2019-10-18,PROD021,706
2019-10-18,PROD022,228
2019-10-18,PROD023,145
2019-10-18,PROD024,82
2019-10-18,PROD025,370
2019-10-18,PROD026,692
2019-10-18,PROD027,998
2019-10-18,PROD028,131
2019-10-18,PROD029,958
2019-10-18,PROD030,406
2019-10-18,PROD031,107
2019-10-18,PROD032,750
2019-10-18,PROD033,933
2019-10-18,PROD034,471
2019-10-18,PROD035,252
2019-10-18,PROD036,554
2019-10-18,PROD037,362
2019-10-18,PROD038,649
2019-10-18,PROD039,638
2019-10-18,PROD040,665
2019-10-19,PROD001,231
2019-10-19,PROD002,752
2019-10-19,PROD003,936
2019-10-19,PROD004,146
2019-10-19,PROD005,298
2019-10-19,PROD006,453
2019-10-19,PROD007,806
2019-10-19,PROD008,589
2019-10-19,PROD009,833
2019-10-19,PROD010,368
2019-10-19,PROD011,637
2019-10-19,PROD012,191
2019-10-19,PROD013,207
2019-10-19,PROD014,339
2019-10-19,PROD015,231
2019-10-19,PROD016,59
2019-10-19,PROD017,782
2019-10-19,PROD018,353
2019-10-19,PROD019,979
2019-10-19,PROD020,964
2019-10-19,PROD021,798
2019-10-19,PROD022,123
2019-10-19,PROD023,142
2019-10-19,PROD024,954
2019-10-19,PROD025,900
2019-10-19,PROD026,882
2019-10-19,PROD027,93
2019-10-19,PROD028,731
2019-10-19,PROD029,237
2019-10-19,PROD030,545
2019-10-19,PROD031,432
2019-10-19,PROD032,109
2019-10-19,PROD033,141
2019-10-19,PROD034,151
2019-10-19,PROD035,718
2019-10-19,PROD036,906
2019-10-19,PROD037,146
2019-10-19,PROD038,797
2019-10-19,PROD039,539
2019-10-19,PROD040,804
2019-10-20,PROD001,411
2019-10-20,PROD002,347
2019-10-20,PROD003,291
2019-10-20,PROD004,792
2019-10-20,PROD005,663
2019-10-20,PROD006,376
2019-10-20,PROD007,901
2019-10-20,PROD008,426
2019-10-20,PROD009,624
2019-10-20,PROD010,751
2019-10-20,PROD011,384
2019-10-20,PROD012,796
2019-10-20,PROD013,182
2019-10-20,PROD014,656
2019-10-20,PROD015,318
2019-10-20,PROD016,939
2019-10-20,PROD017,383
2019-10-20,PROD018,632
2019-10-20,PROD019,928
2019-10-20,PROD020,894
2019-10-20,PROD021,577
2019-10-20,PROD022,882
2019-10-20,PROD023,933
2019-10-20,PROD024,142
2019-10-20,PROD025,379
2019-10-20,PROD026,286
2019-10-20,PROD027,810
2019-10-20,PROD028,841
2019-10-20,PROD029,539
2019-10-20,PROD030,221
2019-10-20,PROD031,179
2019-10-20,PROD032,632
2019-10-20,PROD033,251
2019-10-20,PROD034,545
2019-10-20,PROD035,638
2019-10-20,PROD036,142
2019-10-20,PROD037,889
2019-10-20,PROD038,137
2019-10-20,PROD039,914
2019-10-20,PROD040,419
2019-10-21,PROD001,998
2019-10-21,PROD002,560
2019-10-21,PROD003,582
2019-10-21,PROD004,152
2019-10-21,PROD005,989
2019-10-21,PROD006,123
2019-10-21,PROD007,355
2019-10-21,PROD008,166
2019-10-21,PROD009,428
2019-10-21,PROD010,541
2019-10-21,PROD011,656
2019-10-21,PROD012,851
2019-10-21,PROD013,239
2019-10-21,PROD014,69
2019-10-21,PROD015,685
2019-10-21,PROD016,343
2019-10-21,PROD017,169
2019-10-21,PROD018,784
2019-10-21,PROD019,506
2019-10-21,PROD020,682
2019-10-21,PROD021,642
2019-10-21,PROD022,335
2019-10-21,PROD023,74
2019-10-21,PROD024,114
2019-10-21,PROD025,506
2019-10-21,PROD026,317
2019-10-21,PROD027,713
2019-10-21,PROD028,738
2019-10-21,PROD029,891
2019-10-21,PROD030,355
2019-10-21,PROD031,611
2019-10-21,PROD032,282
2019-10-21,PROD033,446
2019-10-21,PROD034,391
2019-10-21,PROD035,848
2019-10-21,PROD036,773
2019-10-21,PROD037,399
2019-10-21,PROD038,784
2019-10-21,PROD039,760
2019-10-21,PROD040,456
2019-10-22,PROD001,820
2019-10-22,PROD002,635
2019-10-22,PROD003,849
2019-10-22,PROD004,767
2019-10-22,PROD005,733
2019-10-22,PROD006,193
2019-10-22,PROD007,319
2019-10-22,PROD008,128
2019-10-22,PROD009,224
2019-10-22,PROD010,276
2019-10-22,PROD011,726
2019-10-22,PROD012,543
2019-10-22,PROD013,287
2019-10-22,PROD014,60
2019-10-22,PROD015,306
2019-10-22,PROD016,503
2019-10-22,PROD017,136
2019-10-22,PROD018,342
2019-10-22,PROD019,541
2019-10-22,PROD020,146
2019-10-22,PROD021,939
2019-10-22,PROD022,774
2019-10-22,PROD023,258
2019-10-22,PROD024,367
2019-10-22,PROD025,77
2019-10-22,PROD026,169
2019-10-22,PROD027,213
2019-10-22,PROD028,522
2019-10-22,PROD029,646
2019-10-22,PROD030,320
2019-10-22,PROD031,178
2019-10-22,PROD032,264
2019-10-22,PROD033,473
2019-10-22,PROD034,707
2019-10-22,PROD035,361
2019-10-22,PROD036,472
2019-10-22,PROD037,138
2019-10-22,PROD038,815
2019-10-22,PROD039,934
2019-10-22,PROD040,314
2019-10-23,PROD001,990
2019-10-23,PROD002,411
2019-10-23,PROD003,280
2019-10-23,PROD004,810
2019-10-23,PROD005,51
2019-10-23,PROD006,465
2019-10-23,PROD007,184
2019-10-23,PROD008,909
2019-10-23,PROD009,85
2019-10-23,PROD010,715
2019-10-23,PROD011,996
2019-10-23,PROD012,181
2019-10-23,PROD013,938
2019-10-23,PROD014,798
2019-10-23,PROD015,872
2019-10-23,PROD016,934
2019-10-23,PROD017,470
2019-10-23,PROD018,184
2019-10-23,PROD019,757
2019-10-23,PROD020,817
2019-10-23,PROD021,228
2019-10-23,PROD022,163
2019-10-23,PROD023,480
2019-10-23,PROD024,277
2019-10-23,PROD025,288
2019-10-23,PROD026,510
2019-10-23,PROD027,757
2019-10-23,PROD028,790
2019-10-23,PROD029,949
2019-10-23,PROD030,650
2019-10-23,PROD031,612
2019-10-23,PROD032,542
2019-10-23,PROD033,352
2019-10-23,PROD034,399
2019-10-23,PROD035,323
2019-10-23,PROD036,894
2019-10-23,PROD037,951
2019-10-23,PROD038,328
2019-10-23,PROD039,101
2019-10-23,PROD040,635
2019-10-24,PROD001,611
2019-10-24,PROD002,136
2019-10-24,PROD003,474
2019-10-24,PROD004,218
2019-10-24,PROD005,339
2019-10-24,PROD006,782
2019-10-24,PROD007,843
2019-10-24,PROD008,780
2019-10-24,PROD009,620
2019-10-24,PROD010,373
2019-10-24,PROD011,306
2019-10-24,PROD012,707
2019-10-24,PROD013,697
2019-10-24,PROD014,129
2019-10-24,PROD015,820
2019-10-24,PROD016,191
2019-10-24,PROD017,92
2019-10-24,PROD018,883
2019-10-24,PROD019,415
2019-10-24,PROD020,619
2019-10-24,PROD021,221
2019-10-24,PROD022,992
2019-10-24,PROD023,961
2019-10-24,PROD024,732
2019-10-24,PROD025,470
2019-10-24,PROD026,843
2019-10-24,PROD027,329
2019-10-24,PROD028,737
2019-10-24,PROD029,402
2019-10-24,PROD030,491
2019-10-24,PROD031,108
2019-10-24,PROD032,843
2019-10-24,PROD033,628
2019-10-24,PROD034,141
2019-10-24,PROD035,773
2019-10-24,PROD036,885
2019-10-24,PROD037,621
2019-10-24,PROD038,634
2019-10-24,PROD039,729
2019-10-24,PROD040,946
2019-10-25,PROD001,107
2019-10-25,PROD002,150
2019-10-25,PROD003,144
2019-10-25,PROD004,841
2019-10-25,PROD005,855
2019-10-25,PROD006,580
2019-10-25,PROD007,203
2019-10-25,PROD008,664
2019-10-25,PROD009,133
2019-10-25,PROD010,692
2019-10-25,PROD011,660
2019-10-25,PROD012,983
2019-10-25,PROD013,840
2019-10-25,PROD014,851
2019-10-25,PROD015,52
2019-10-25,PROD016,620
2019-10-25,PROD017,467
2019-10-25,PROD018,839
2019-10-25,PROD019,363
2019-10-25,PROD020,925
2019-10-25,PROD021,109
2019-10-25,PROD022,892
2019-10-25,PROD023,856
2019-10-25,PROD024,882
2019-10-25,PROD025,459
2019-10-25,PROD026,594
2019-10-25,PROD027,980
2019-10-25,PROD028,373
2019-10-25,PROD029,266
2019-10-25,PROD030,537
2019-10-25,PROD031,666
2019-10-25,PROD032,605
2019-10-25,PROD033,53
2019-10-25,PROD034,242
2019-10-25,PROD035,667
2019-10-25,PROD036,67
2019-10-25,PROD037,497
2019-10-25,PROD038,201
2019-10-25,PROD039,558
2019-10-25,PROD040,726
2019-10-26,PROD001,718
2019-10-26,PROD002,686
2019-10-26,PROD003,303
2019-10-26,PROD004,430
2019-10-26,PROD005,620
2019-10-26,PROD006,697
2019-10-26,PROD007,625
2019-10-26,PROD008,868
2019-10-26,PROD009,705
2019-10-26,PROD010,605
2019-10-26,PROD011,503
2019-10-26,PROD012,705
2019-10-26,PROD013,722
2019-10-26,PROD014,378
2019-10-26,PROD015,478
2019-10-26,PROD016,955
2019-10-26,PROD017,833
2019-10-26,PROD018,606
2019-10-26,PROD019,689
2019-10-26,PROD020,398
2019-10-26,PROD021,712
2019-10-26,PROD022,894
2019-10-26,PROD023,430
2019-10-26,PROD024,403
2019-10-26,PROD025,243
2019-10-26,PROD026,768
2019-10-26,PROD027,675
2019-10-26,PROD028,943
2019-10-26,PROD029,256
2019-10-26,PROD030,475
2019-10-26,PROD031,913
2019-10-26,PROD032,737
2019-10-26,PROD033,264
2019-10-26,PROD034,316
2019-10-26,PROD035,619
2019-10-26,PROD036,995
2019-10-26,PROD037,199
2019-10-26,PROD038,566
2019-10-26,PROD039,262
2019-10-26,PROD040,518
2019-10-27,PROD001,546
2019-10-27,PROD002,533
2019-10-27,PROD003,800
2019-10-27,PROD004,719
2019-10-27,PROD005,415
2019-10-27,PROD006,179
2019-10-27,PROD007,490
2019-10-27,PROD008,90
2019-10-27,PROD009,976
2019-10-27,PROD010,952
2019-10-27,PROD011,917
2019-10-27,PROD012,533
2019-10-27,PROD013,516
2019-10-27,PROD014,741
2019-10-27,PROD015,929
2019-10-27,PROD016,478
2019-10-27,PROD017,326
2019-10-27,PROD018,845
2019-10-27,PROD019,748
2019-10-27,PROD020,471
2019-10-27,PROD021,894
2019-10-27,PROD022,67
2019-10-27,PROD023,719
2019-10-27,PROD024,547
2019-10-27,PROD025,986
2019-10-27,PROD026,581
2019-10-27,PROD027,467
2019-10-27,PROD028,563
2019-10-27,PROD029,148
2019-10-27,PROD030,903
2019-10-27,PROD031,134
2019-10-27,PROD032,535
2019-10-27,PROD033,880
2019-10-27,PROD034,227
2019-10-27,PROD035,219
2019-10-27,PROD036,837
2019-10-27,PROD037,878
2019-10-27,PROD038,697
2019-10-27,PROD039,951
2019-10-27,PROD040,857
2019-10-28,PROD001,489
2019-10-28,PROD002,819
2019-10-28,PROD003,400
2019-10-28,PROD004,417
2019-10-28,PROD005,778
2019-10-28,PROD006,954
2019-10-28,PROD007,421
2019-10-28,PROD008,148
2019-10-28,PROD009,703
2019-10-28,PROD010,667
2019-10-28,PROD011,708
2019-10-28,PROD012,801
2019-10-28,PROD013,426
2019-10-28,PROD014,678
2019-10-28,PROD015,348
2019-10-28,PROD016,609
2019-10-28,PROD017,823
2019-10-28,PROD018,545
2019-10-28,PROD019,195
2019-10-28,PROD020,634
2019-10-28,PROD021,577
2019-10-28,PROD022,926
2019-10-28,PROD023,182
2019-10-28,PROD024,922
2019-10-28,PROD025,575
2019-10-28,PROD026,915
2019-10-28,PROD027,372
2019-10-28,PROD028,96
2019-10-28,PROD029,858
2019-10-28,PROD030,850
2019-10-28,PROD031,995
2019-10-28,PROD032,192
2019-10-28,PROD033,948
2019-10-28,PROD034,747
2019-10-28,PROD035,751
2019-10-28,PROD036,987
2019-10-28,PROD037,800
2019-10-28,PROD038,376
2019-10-28,PROD039,222
2019-10-28,PROD040,910
2019-10-29,PROD001,178
2019-10-29,PROD002,199
2019-10-29,PROD003,824
2019-10-29,PROD004,467
2019-10-29,PROD005,618
2019-10-29,PROD006,859
2019-10-29,PROD007,939
2019-10-29,PROD008,719
2019-10-29,PROD009,270
2019-10-29,PROD010,843
2019-10-29,PROD011,513
2019-10-29,PROD012,918
2019-10-29,PROD013,242
2019-10-29,PROD014,549
2019-10-29,PROD015,491
2019-10-29,PROD016,954
2019-10-29,PROD017,989
2019-10-29,PROD018,945
2019-10-29,PROD019,995
2019-10-29,PROD020,524
2019-10-29,PROD021,578
2019-10-29,PROD022,170
2019-10-29,PROD023,433
2019-10-29,PROD024,469
2019-10-29,PROD025,708
2019-10-29,PROD026,844
2019-10-29,PROD027,673
2019-10-29,PROD028,61
2019-10-29,PROD029,326
2019-10-29,PROD030,817
2019-10-29,PROD031,814
2019-10-29,PROD032,51
2019-10-29,PROD033,654
2019-10-29,PROD034,124
2019-10-29,PROD035,827
2019-10-29,PROD036,375
2019-10-29,PROD037,407
2019-10-29,PROD038,372
2019-10-29,PROD039,479
2019-10-29,PROD040,691
2019-10-30,PROD001,241
2019-10-30,PROD002,531
2019-10-30,PROD003,921
2019-10-30,PROD004,191
2019-10-30,PROD005,523
2019-10-30,PROD006,702
2019-10-30,PROD007,538
2019-10-30,PROD008,348
2019-10-30,PROD009,139
2019-10-30,PROD010,109
2019-10-30,PROD011,273
2019-10-30,PROD012,430
2019-10-30,PROD013,141
2019-10-30,PROD014,397
2019-10-30,PROD015,463
2019-10-30,PROD016,580
2019-10-30,PROD017,733
2019-10-30,PROD018,911
2019-10-30,PROD019,531
2019-10-30,PROD020,105
2019-10-30,PROD021,441
2019-10-30,PROD022,692
2019-10-30,PROD023,725
2019-10-30,PROD024,628
2019-10-30,PROD025,305
2019-10-30,PROD026,873
2019-10-30,PROD027,729
2019-10-30,PROD028,132
2019-10-30,PROD029,526
2019-10-30,PROD030,692
2019-10-30,PROD031,963
2019-10-30,PROD032,340
2019-10-30,PROD033,742
2019-10-30,PROD034,758
2019-10-30,PROD035,697
2019-10-30,PROD036,924
2019-10-30,PROD037,649
2019-10-30,PROD038,775
2019-10-30,PROD039,440
2019-10-30,PROD040,109
2019-10-31,PROD001,151
2019-10-31,PROD002,74
2019-10-31,PROD003,224
2019-10-31,PROD004,940
2019-10-31,PROD005,344
2019-10-31,PROD006,207
2019-10-31,PROD007,189
2019-10-31,PROD008,90
2019-10-31,PROD009,222
2019-10-31,PROD010,441
2019-10-31,PROD011,974
2019-10-31,PROD012,393
2019-10-31,PROD013,232
2019-10-31,PROD014,909
2019-10-31,PROD015,780
2019-10-31,PROD016,576
2019-10-31,PROD017,746
2019-10-31,PROD018,191
2019-10-31,PROD019,169
2019-10-31,PROD020,965
2019-10-31,PROD021,279
2019-10-31,PROD022,481
2019-10-31,PROD023,546
2019-10-31,PROD024,580
2019-10-31,PROD025,712
2019-10-31,PROD026,548
2019-10-31,PROD027,390
2019-10-31,PROD028,119
2019-10-31,PROD029,897
2019-10-31,PROD030,800
2019-10-31,PROD031,340
2019-10-31,PROD032,198
2019-10-31,PROD033,198
2019-10-31,PROD034,143
2019-10-31,PROD035,447
2019-10-31,PROD036,60
2019-10-31,PROD037,937
2019-10-31,PROD038,736
2019-10-31,PROD039,103
2019-10-31,PROD040,516
2019-11-01,PROD001,286
2019-11-01,PROD002,473
2019-11-01,PROD003,561
2019-11-01,PROD004,913
2019-11-01,PROD005,890
2019-11-01,PROD006,736
2019-11-01,PROD007,934
2019-11-01,PROD008,154
2019-11-01,PROD009,939
2019-11-01,PROD010,90
2019-11-01,PROD011,526
2019-11-01,PROD012,118
2019-11-01,PROD013,307
2019-11-01,PROD014,233
2019-11-01,PROD015,520
2019-11-01,PROD016,703
2019-11-01,PROD017,674
2019-11-01,PROD018,706
2019-11-01,PROD019,649
2019-11-01,PROD020,835
2019-11-01,PROD021,562
2019-11-01,PROD022,289
2019-11-01,PROD023,898
2019-11-01,PROD024,687
2019-11-01,PROD025,103
2019-11-01,PROD026,623
2019-11-01,PROD027,74
2019-11-01,PROD028,940
2019-11-01,PROD029,897
2019-11-01,PROD030,176
2019-11-01,PROD031,297
2019-11-01,PROD032,216
2019-11-01,PROD033,548
2019-11-01,PROD034,218
2019-11-01,PROD035,654
2019-11-01,PROD036,309
2019-11-01,PROD037,831
2019-11-01,PROD038,365
2019-11-01,PROD039,695
2019-11-01,PROD040,791
2019-11-02,PROD001,164
2019-11-02,PROD002,665
2019-11-02,PROD003,453
2019-11-02,PROD004,472
2019-11-02,PROD005,436
2019-11-02,PROD006,661
2019-11-02,PROD007,553
2019-11-02,PROD008,237
2019-11-02,PROD009,851
2019-11-02,PROD010,240
2019-11-02,PROD011,513
2019-11-02,PROD012,884
2019-11-02,PROD013,266
2019-11-02,PROD014,167
2019-11-02,PROD015,435
2019-11-02,PROD016,811
2019-11-02,PROD017,789
2019-11-02,PROD018,575
2019-11-02,PROD019,638
2019-11-02,PROD020,738
2019-11-02,PROD021,308
2019-11-02,PROD022,556
2019-11-02,PROD023,583
2019-11-02,PROD024,934
2019-11-02,PROD025,789
2019-11-02,PROD026,825
2019-11-02,PROD027,802
2019-11-02,PROD028,951
2019-11-02,PROD029,353
2019-11-02,PROD030,62
2019-11-02,PROD031,327
2019-11-02,PROD032,219
2019-11-02,PROD033,224
2019-11-02,PROD034,191
2019-11-02,PROD035,493
2019-11-02,PROD036,685
2019-11-02,PROD037,805
2019-11-02,PROD038,336
2019-11-02,PROD039,674
2019-11-02,PROD040,591
2019-11-03,PROD001,589
2019-11-03,PROD002,263
2019-11-03,PROD003,625
2019-11-03,PROD004,687
